ubuntu@client-measure-4brn:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.231 -a 10.156.15.230 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (14062, 32060, 16585, 54644, 57097, 37686, 54352, 74844, 99040, 43301, 76765, 87500, 6840, 60963, 37698, 59071, 58308, 74780, 67907, 77725, 75927, 69132, 53106, 35191, 14095, 11716, 28411, 68609, 96132, 97587, 47541, 84043, 44794, 97226, 60559, 90573, 65375, 82824, 79053, 65160, 80086, 41102, 78111, 90919, 81866, 32433, 19286, 41229, 29427, 50920, 64490, 41293, 54000, 58496, 93283, 91002, 45229, 95963, 14789, 79130, 34067, 26565, 20877, 77258, 99767, 8830, 58449, 58468, 95958, 32473, 33238, 68093, 67553, 27313, 44308, 88120, 59843, 24822, 79411, 96192, 71509, 8976, 56768, 27465, 27940, 29743, 38082, 58883, 38366, 84257, 19468, 62758, 88718, 52134, 46784, 90925, 88744, 99159, 48553, 99849, 64120, 93158, 82964, 48902, 75986, 98843, 55771, 90009, 79870, 17518, 59785, 89542, 24762, 10279, 93338, 70029, 21928, 71282, 91371, 77451, 31910, 66855, 62236, 62200, 18139, 50002, 33967, 56007, 69016, 94181, 93479, 61836, 74786, 69211, 48757, 8528, 28816, 28591, 47212, 66158, 41185, 49840, 65448, 84122, 44805, 90139, 86111, 18687, 47533, 57355, 7251, 34878, 70901, 51104, 28024, 20957, 7646, 26697, 43775, 75824, 47769, 33413, 52072, 41418, 72342, 40636, 35219, 99437, 76985, 71981, 51196, 54676, 22050, 34334, 59267, 37271, 19083, 44289, 56771, 76028)
Average QPS expected = 56385
Timestamp start: 1621972230378
Timestamp end: 1621974030909

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      318.8   485.2    59.1    98.2   112.7   247.4   326.7   379.9   419.6   469.3   546.4   694.8  1368.3  4884.1 19901.7  24782.6    24762
read      261.8   369.8    63.8   104.7   122.2   218.8   268.9   300.8   325.7   359.2   400.5   470.5   735.1  4258.9 12594.6  10349.9    10279
read      404.3   585.8    63.8   113.6   142.9   338.4   414.5   460.4   497.7   548.7   632.7   785.7  1763.4  7352.2 29918.8  93198.9    93338
read      476.2   949.1    59.1   109.2   136.3   335.1   415.2   465.7   508.9   574.1   682.5  1138.4  3441.7 10926.4 31673.6  69900.2    70029
read      323.8   509.8    63.8   101.2   119.4   267.3   333.9   378.1   409.3   448.3   505.9   681.1  1064.6  5128.4 23994.8  21907.4    21928
read      388.4   459.1    59.1   107.0   130.5   323.2   407.1   455.8   493.3   541.8   613.6   768.7  1856.6  4613.2 14880.2  71305.2    71282
read      400.9   537.7    59.1   114.0   144.1   342.6   420.9   466.8   503.8   551.4   627.7   773.7  1731.2  5863.9 27955.9  91326.2    91371
read      379.2   490.0    59.1   105.7   129.0   317.8   397.4   444.3   480.5   527.8   597.0   731.7  1857.0  5727.9 15487.5  77443.2    77451
read      340.7   390.3    59.1   100.8   119.5   290.1   361.2   404.8   439.3   481.6   541.7   714.6  1287.7  3470.8 15472.1  31893.5    31910
read      377.7   458.5    63.8   104.8   127.1   316.9   398.5   444.3   478.9   524.2   588.8   721.4  1876.6  4926.5 14274.1  66845.7    66855
read      368.6   491.6    59.1   102.2   122.7   300.9   381.0   426.4   462.2   507.6   575.0   728.7  1862.9  4726.8 18088.6  62161.8    62236
read      376.9   477.0    59.1   102.9   124.7   312.8   395.5   440.8   475.9   521.1   586.0   729.3  1866.4  5211.0 14760.2  62102.5    62200
read      306.4   420.3    63.8   100.1   118.0   254.6   318.7   359.8   390.5   426.4   478.5   620.9  1018.8  4473.1 17499.7  18055.4    18139
read      341.3   307.6    59.1   103.7   124.2   301.2   378.8   423.4   456.8   498.0   553.3   658.2  1339.9  2491.8 10735.2  49884.9    50002
