Random waveform, random seed
Total number of intervals = 180 (17132, 37117, 89673, 34628, 59881, 89367, 22327, 33471, 82956, 15408, 41732, 31220, 63771, 10778, 29842, 88717, 21748, 89081, 60267, 26521, 42280, 29071, 45475, 48503, 16563, 73978, 88861, 77042, 93066, 69220, 12424, 55378, 30640, 97618, 85039, 58800, 67346, 60995, 97726, 7845, 42561, 91528, 46177, 59819, 5509, 9412, 54468, 42148, 81687, 59401, 12459, 73945, 90348, 71881, 87978, 46716, 94089, 59916, 12082, 86492, 65681, 99086, 64636, 10192, 65211, 82082, 51623, 95724, 78000, 27413, 10905, 80808, 9293, 52904, 72168, 63075, 7599, 90999, 87111, 15322, 16893, 10981, 25702, 49554, 6659, 61244, 98721, 97313, 87954, 37366, 81696, 28767, 69342, 71892, 73359, 26875, 90424, 30119, 88066, 9317, 77015, 99441, 48740, 13400, 7025, 37518, 76387, 99742, 58788, 58774, 17790, 70039, 9367, 60618, 41680, 99296, 79366, 92192, 94423, 71821, 30028, 75054, 26490, 82176, 9424, 69280, 72538, 18156, 57111, 87759, 76812, 18077, 55442, 63564, 51273, 14929, 66544, 62529, 36669, 57722, 91786, 17835, 66840, 99324, 65992, 14469, 21502, 42741, 79655, 16114, 32315, 37087, 61910, 81178, 50675, 40681, 34699, 5294, 6505, 42402, 77254, 30299, 61651, 15730, 37265, 9483, 19380, 96754, 6185, 69083, 82171, 23825, 35656, 35016, 21239, 92037, 62051, 89009, 81765, 43388)
Average QPS expected = 53152
Timestamp start: 1620941837463
Timestamp end: 1620943637857

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      513.7   742.2    74.4   143.4   176.8   412.8   501.0   560.7   617.8   699.2   822.5  1125.0  2145.0  9432.6 31433.5  80745.2    80808
read      673.0  2203.5    80.4   141.1   170.1   389.0   488.3   550.7   593.1   642.7   715.7   878.7  8490.8 35097.5 45556.7   9305.5     9293
read      488.2   676.9    74.4   129.1   152.7   371.7   468.7   534.1   588.2   661.7   789.9  1363.6  2385.7  7429.3 31001.2  52816.1    52904
read      441.4   675.4    74.4   132.2   157.1   367.0   456.9   509.6   552.9   611.5   695.8   852.6  1610.5  8870.8 30793.8  71967.5    72168
read      444.6   651.3    74.4   129.6   153.3   363.6   456.5   512.4   558.3   619.1   704.5   891.8  1818.3  8082.3 30826.3  62990.5    63075
read      655.0  2233.7    80.4   141.3   179.8   360.1   448.4   494.6   529.9   573.6   635.7   789.7  9004.9 32179.0 45508.3   7576.9     7599
read      523.6   639.7    74.4   155.4   197.0   437.1   524.8   589.1   643.4   719.2   837.6  1065.5  2180.1  7751.2 30664.3  90709.4    90999
read      448.6   602.0    74.4   140.4   171.2   383.9   471.0   526.2   570.4   627.2   708.0   858.7  1467.2  7739.0 30677.8  87043.7    87111
read      681.7  1897.0    74.4   133.1   159.1   403.3   552.4   667.5   743.3   823.0   919.1  1140.3  8027.1 31527.7 39974.7  15253.2    15322
read      607.0  1425.7    74.4   129.5   155.0   393.7   550.1   691.3   777.9   858.9   949.6  1140.3  4748.3 26611.9 38870.0  16923.2    16893
read      690.5  2139.0    80.4   134.3   161.0   394.8   510.4   583.6   633.0   689.8   772.5   963.9  8608.4 31864.6 39165.1  10975.5    10981
read      590.0  1068.4    74.4   126.3   148.7   369.0   518.6   680.6   892.9  1070.9  1219.9  1419.1  2654.4 12739.7 35519.4  25641.6    25702
read      476.8   724.4    74.4   127.7   150.4   361.8   461.2   524.6   577.7   647.8   770.6  1273.1  2164.6  8241.0 31497.4  49458.4    49554
read      644.9  2263.2    80.4   145.8   187.5   341.9   425.8   466.5   496.7   534.4   589.3   780.0  8291.8 32186.6 48657.9   6635.9     6659
