ubuntu@client-measure-7lrh:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.212 -a 10.156.15.209 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (43849, 73140, 59466, 56292, 7733, 66380, 65953, 9830, 55663, 72284, 13155, 78329, 50354, 57928, 44228, 82393, 41990, 85372, 46582, 27150, 62946, 16270, 76415, 90729, 25634, 45251, 82101, 89251, 64017, 58527, 48042, 63753, 88777, 93100, 57762, 12524, 20282, 57237, 21519, 36642, 85400, 54272, 76163, 41628, 91655, 8528, 21794, 5517, 53229, 19430, 93077, 64038, 37958, 65275, 18654, 67366, 10713, 78709, 82046, 9946, 17542, 83461, 39095, 79447, 30170, 91442, 32581, 37955, 15710, 71810, 28758, 98455, 98013, 78405, 6036, 36458, 28576, 80599, 19405, 47767, 93253, 69494, 56381, 77977, 25344, 12722, 15735, 24822, 75313, 10237, 58120, 44995, 49144, 57479, 97969, 8514, 75847, 50090, 87774, 36410, 71719, 12700, 29144, 35245, 74881, 50576, 88397, 64238, 70860, 23426, 78345, 32780, 61518, 57976, 93228, 27836, 96390, 65178, 5947, 67548, 23830, 34731, 67773, 19891, 48577, 15098, 59261, 35046, 50396, 93163, 71672, 91175, 12942, 7867, 23941, 86010, 43028, 49998, 54507, 20101, 57861, 60734, 83402, 10196, 30013, 10068, 62462, 50441, 90611, 25717, 14108, 31738, 28902, 55097, 71180, 87386, 73876, 72730, 9836, 56654, 7460, 30325, 29300, 92817, 52675, 19738, 35663, 64959, 34167, 86409, 5312, 26082, 60627, 97112, 40677, 64812, 34043, 11894, 63971, 58717)
Average QPS expected = 50557
Timestamp start: 1621673885867
Timestamp end: 1621675686292

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      455.2   758.5    74.4   126.5   148.9   371.7   467.2   524.7   571.8   630.0   706.1   844.5  2236.4  9168.5 31590.1  58121.5    57976
read      458.9   596.0    74.4   143.0   176.2   394.2   483.6   540.5   587.6   647.4   733.2   883.1  1396.0  7278.0 30306.1  93338.8    93228
read     1999.4 21348.7    74.4   132.0   161.1   441.6   568.2   682.4   851.2  1063.4  1296.3  1601.6  3718.8 378007.0 490415.9  27830.4    27836
read      489.7   638.6    74.4   149.5   188.5   415.6   498.0   551.7   603.1   675.1   781.3   949.7  1904.5  8236.0 30646.0  96384.4    96390
read      444.0   677.6    74.4   127.5   149.5   363.5   460.6   519.2   565.9   625.1   703.1   842.6  2248.4  8364.9 31301.4  65156.9    65178
read     2108.4 20986.1    86.8   147.6   187.5   376.4   461.6   509.4   545.5   592.7   679.1  1365.6 20669.3 399035.4 471220.1   5967.3     5947
read      456.2   726.3    74.4   126.2   149.4   368.0   464.2   523.2   571.3   632.7   717.8   873.1  2209.8  8621.9 31557.9  67514.7    67548
read      573.2   662.5    74.4   127.6   152.9   425.1   619.5   784.3   912.2  1033.8  1152.8  1317.2  1742.2  7745.7 28180.7  23936.8    23830
read      608.1   827.2    74.4   124.5   147.1   389.7   562.1   730.4   968.6  1190.4  1371.5  1596.3  2347.6  8401.0 31158.5  34706.5    34731
read      472.2   738.7    68.9   126.5   150.7   374.2   465.3   525.6   575.8   641.3   734.5   927.1  2438.4  9532.4 31645.9  67864.3    67773
read      760.6  1745.2    68.9   127.5   156.0   454.6   653.8   811.6   906.1  1009.2  1139.7  1511.6  7859.2 30909.4 36217.2  19846.9    19891
read      507.8   883.2    74.4   127.6   150.9   378.0   482.8   552.2   612.0   689.7   815.8  1387.8  2313.1 10409.6 34605.5  48601.5    48577
read     1060.1  2924.8    74.4   132.8   161.3   464.1   660.6   790.9   875.8  1000.8  1340.6  3551.3 12422.7 33686.3 40815.5  15128.1    15098
read      480.1   786.5    74.4   127.3   150.5   378.3   478.1   539.6   588.8   654.5   742.3   934.9  2322.1  9360.5 31730.7  59218.8    59261
read      635.7  1132.8    74.4   125.5   148.7   387.4   557.0   708.8   926.1  1163.9  1367.1  1608.8  3046.6 15248.5 34563.0  35082.3    35046
read      457.9   739.5    74.4   125.3   148.0   372.3   474.1   533.3   579.8   639.2   721.5   867.8  2003.6  9224.4 31506.5  50458.7    50396
read      449.8   714.5    74.4   139.4   170.3   379.9   468.9   521.5   564.4   622.7   707.3   845.2  1334.0  8505.7 31713.5  93005.1    93163
read      579.0  1279.3    68.9   133.5   162.0   397.0   508.3   582.7   646.0   734.4   872.2  1336.8  3742.3 23970.3 37580.0  71662.4    71672
read      448.7   589.4    68.9   138.6   169.2   377.1   468.1   525.6   572.4   633.3   718.8   860.8  1719.2  7274.9 30273.2  91075.5    91175
read      549.3   913.5    74.4   135.7   163.9   435.8   596.6   686.2   742.5   801.5   873.6  1008.6  2640.6 12497.5 35134.3  12974.0    12942
read      458.0   799.4    86.8   140.9   174.7   364.9   488.2   547.1   585.3   626.1   678.5   769.4  1895.7 11112.7 31168.6   7877.7     7867
