./mcperf -s 10.156.15.221 --loadonly && ./mcperf -s 10.156.15.221 -a 10.156.15.223 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1621789363970
Timestamp end: 1621791164376

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      479.1   924.2    63.8   116.7   142.5   331.1   412.2   466.0   515.5   586.3   711.1  1422.5  2884.2 12334.5 32281.8  68274.6    68315
read      397.5   579.9    63.8   118.6   145.1   331.8   404.4   449.3   485.9   536.9   617.1   756.4  1816.5  7135.1 29753.1  91758.5    91940
read      506.5   701.8    68.9   113.2   134.3   319.9   413.3   489.4   567.5   824.4  1343.8  1690.4  2218.7  6732.5 30302.1  49349.6    49308
read      516.0   740.1    63.8   113.5   135.0   326.5   418.7   494.9   576.0   893.8  1352.2  1681.1  2234.8  8084.0 30499.2  46940.4    46880
read      404.3   543.8    59.1   120.6   148.7   341.6   415.1   458.2   494.0   545.9   631.0   780.7  1750.7  6411.7 19087.9  92491.3    92540
read      491.7   770.2    63.8   111.2   130.9   306.9   401.3   474.5   553.3   752.0  1215.4  1593.6  2285.2  7711.6 31168.1  49342.4    49396
read      406.8   555.4    63.8   122.9   152.7   346.0   419.4   462.3   499.1   552.3   637.0   784.5  1636.7  6649.6 25250.9  97781.6    97841
read      432.0   669.0    63.8   107.7   125.3   291.9   377.9   442.0   503.4   610.9   936.5  1301.1  2005.0  6317.6 30024.4  35487.7    35404
read      525.2  1210.4    63.8   125.1   157.8   365.0   437.4   487.1   534.4   606.5   711.1   927.4  4819.0 16878.0 35771.4  80467.2    80451
read      407.2   560.0    63.8   120.6   147.8   342.9   419.9   464.9   501.8   553.5   636.7   781.7  1672.8  7032.9 23343.0  87180.8    87228
read      526.1  1236.5    63.8   119.6   149.7   349.1   421.5   473.0   523.6   597.0   704.8  1204.8  5296.9 16576.3 35510.1  75666.3    75554
read      513.0   839.2    63.8   113.6   135.4   316.8   412.7   493.2   579.1   816.3  1257.7  1577.0  2515.5  9698.4 31320.5  57967.3    57964
read      421.5   723.5    63.8   117.7   144.2   339.4   411.9   457.6   496.5   551.9   641.2   800.5  1885.9  8776.3 31456.2  83659.6    83546
read      516.4   759.6    63.8   114.7   136.9   323.4   423.2   510.9   622.2   922.3  1279.4  1578.0  2288.6  8232.8 30145.7  55478.1    55468
read      434.2   616.7    63.8   107.9   126.1   295.8   385.7   459.6   534.4   712.5   995.0  1226.3  1832.7  5800.9 30185.2  34155.7    34203
read      459.7   750.1    68.9   108.5   126.3   295.8   388.5   464.9   549.6   776.5  1055.3  1285.6  2654.8  7967.7 31145.1  37615.6    37629
read      487.4   910.2    63.8   110.4   129.8   307.0   402.8   497.2   613.5   876.6  1071.4  1270.0  2594.1  9659.5 32168.3  34672.6    34577
read      537.8   969.5    63.8   112.9   133.7   325.6   426.4   523.8   654.0   968.1  1254.6  1546.8  2852.7 12434.5 31942.2  47467.8    47426
read      499.2   704.5    63.8   115.8   138.0   319.6   419.8   501.1   587.3   825.8  1220.6  1582.2  2213.0  7369.7 30127.6  58770.5    58845
read      501.6  1021.7    63.8   119.4   145.7   344.0   431.4   487.5   535.8   606.5   745.9  1315.3  3529.8 13033.8 32204.4  66827.7    66993
read      408.5  1185.1    68.9   114.8   136.4   276.7   351.5   403.5   446.7   498.1   568.9   696.4  3101.4 16512.9 37770.7  11001.7    10977
read      513.7   772.1    63.8   111.8   132.7   321.2   423.1   515.6   633.4   890.1  1249.8  1559.0  2486.3  7539.3 30962.2  51550.6    51529
read      517.6   717.7    63.8   111.0   131.8   326.4   429.7   540.3   674.7   954.6  1274.9  1553.2  2408.8  6348.6 29553.3  48273.5    48344
read      349.0  1161.9    74.4   127.9   158.7   253.5   298.3   327.3   350.4   378.5   420.4   500.4  2015.8 21017.1 40012.2   5895.9     5902
read      507.5  1130.5    63.8   117.7   146.1   347.6   429.5   484.8   533.2   600.7   703.4  1085.6  4510.4 13415.3 35155.0  71712.7    71602
read      474.1   816.9    63.8   107.4   125.6   306.8   410.9   491.7   573.0   738.3  1055.0  1364.5  2428.2  8646.5 31516.9  41888.3    41886
read      491.3   940.5    63.8   107.7   126.2   306.7   408.3   487.2   563.0   692.9  1023.2  1455.6  3241.4 10066.7 32000.7  47385.5    47456
read      423.2   660.7    63.8   120.6   149.6   343.7   416.9   463.2   504.4   564.9   651.6   797.9  2060.3  8478.7 30560.9  93749.1    93939
read      385.0   939.2    63.8   105.0   120.6   279.0   361.8   416.8   462.9   526.7   610.0   746.0  1854.0 13059.6 32414.9  16905.2    16890
read      410.9   707.0    63.8   103.7   119.2   261.8   354.2   414.4   468.1   546.9   706.4  1064.9  4136.2  6376.1 21176.3  45754.9    45689
read      383.6   614.3    63.8   102.2   116.9   267.5   356.9   417.1   467.2   540.8   696.4   973.8  2424.8  5929.4 23605.4  32679.6    32790
read      431.7   825.1    63.8   105.0   121.3   270.2   359.4   418.0   469.5   547.9   721.2  1097.5  4189.4  7233.8 31248.0  43892.1    44044
read      389.1   648.4    63.8   103.2   118.1   266.3   356.6   419.1   473.5   558.0   707.5   937.0  2825.1  6368.1 29553.9  28257.8    28149
read      415.8   786.5    63.8   104.4   120.3   268.3   356.9   414.6   467.5   546.9   708.8  1031.2  4054.7  7765.9 30044.6  39757.5    39739
read      705.1  1440.8    63.8   141.5   181.6   367.3   465.8   569.7   663.8   853.4  1480.1  2083.9  5783.3 17844.6 35778.9  72295.5    72475
read      668.3  1350.4    68.9   224.0   286.4   421.1   484.2   559.9   660.1   751.1   862.7  1500.0  6414.3 15467.1 32508.2  93765.2    93882
read      384.6  1274.4    80.4   124.9   153.2   257.1   308.6   341.2   367.4   399.0   445.4   534.1  2917.0 24782.5 36046.4   6725.1     6692
read      426.2   716.6    63.8   105.9   122.7   277.8   368.9   428.8   483.4   567.0   823.0  1223.0  2961.9  7993.4 28457.7  50401.2    50406
read      497.5  1113.5    63.8   120.7   151.7   352.2   423.3   471.2   519.5   592.0   692.1   912.0  4441.6 13489.7 35258.5  83080.4    83055
read      524.3   840.7    63.8   114.4   136.8   323.5   422.6   504.5   594.0   830.1  1281.4  1608.4  2825.8  9619.2 31086.7  55608.0    55609
read      372.2   762.0    68.9   106.3   122.2   270.2   348.3   400.4   446.0   513.3   612.7   776.7  1792.5  9174.5 31387.8  17150.9    16968
read      504.8   830.4    63.8   109.7   129.3   307.6   403.7   485.5   578.9   873.0  1226.0  1544.4  2725.7  8212.7 31156.4  43091.9    43031
read      409.0   921.2    68.9   107.4   124.2   276.5   369.0   437.3   505.4   596.6   701.0   867.8  2280.6 10232.0 35329.9  17202.4    17236
read      699.0  1553.1    68.9   169.2   222.2   391.0   469.3   557.8   644.5   744.4   941.9  1928.6  7584.7 22098.1 37028.4  82077.8    82183
read      375.0   353.1    63.8   109.7   129.3   305.5   381.3   429.5   468.8   521.5   604.1   994.8  1605.6  3167.0  7949.9  42277.1    42212
read      278.6   355.1    63.8   116.8   136.3   262.4   307.0   331.7   349.2   370.8   399.3   446.8   587.9  4136.0 12786.9  12269.4    12244
read      331.0   223.7    63.8   109.0   129.1   304.9   379.8   422.2   454.2   493.6   544.6   624.6   867.9  1895.1  6357.2  61693.1    61777
read      318.6   218.3    63.8   107.5   126.6   296.7   362.8   402.0   433.2   470.3   517.3   587.2   830.1  1712.0  6798.7  36976.9    36984
read      320.5   314.8    63.8   109.0   127.4   295.9   359.4   398.9   430.4   467.6   514.6   586.6   857.9  2504.8  7954.8  29034.5    29093
read      347.5   244.8    63.8   109.3   128.9   324.2   398.5   441.8   474.3   515.2   568.7   655.4   990.4  1850.3  7726.7  41684.0    41715
read      349.2   257.4    63.8   110.4   130.7   319.3   393.8   440.5   475.7   517.6   570.1   663.7  1064.9  1850.9  8295.4  34880.0    34838
read      351.8   262.2    63.8   111.3   131.9   319.9   394.8   438.9   474.5   522.4   584.9   683.2  1138.6  2190.2  7545.3  63639.6    63574
