ubuntu@client-measure-4brn:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.231 -a 10.156.15.230 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (48062, 15472, 66738, 9015, 46761, 97827, 78388, 93237, 78827, 56131, 51936, 45094, 8629, 10073, 59188, 45544, 70109, 37633, 16658, 52048, 23330, 75902, 21482, 87126, 77182, 64867, 12279, 75260, 65924, 91370, 64515, 67444, 88040, 57140, 98571, 49407, 94723, 75084, 48581, 95456, 41678, 62559, 65060, 25369, 52206, 24658, 72359, 34445, 23944, 48343, 81504, 26134, 87404, 97316, 40636, 41594, 80911, 35186, 21270, 46094, 88504, 56303, 90015, 86570, 42676, 33031, 89508, 27973, 21047, 88662, 54014, 10487, 74425, 86447, 63109, 9480, 58453, 33382, 15766, 65390, 48929, 45973, 51126, 12158, 48455, 53683, 45257, 83521, 14670, 79692, 70408, 34139, 90749, 78039, 18338, 76364, 86516, 86777, 7205, 29022, 76070, 91596, 64739, 44391, 72399, 43377, 37209, 5987, 76358, 77738, 95049, 41857, 35980, 64838, 81690, 22891, 19850, 23658, 90906, 52744, 42298, 46712, 26377, 83500, 39645, 96794, 16848, 8241, 44488, 88745, 19058, 17673, 15170, 30099, 28486, 86469, 49789, 61094, 51004, 48085, 23424, 51481, 84055, 59590, 55196, 9597, 28273, 27798, 28865, 7929, 24384, 30475, 80948, 88869, 11307, 89536, 8640, 94675, 22176, 68688, 92209, 93689, 81855, 38963, 39165, 23014, 92021, 72336, 41247, 49114, 18564, 68159, 40291, 42868, 20373, 64358, 95326, 40472, 39909, 73439)
Average QPS expected = 52939
Timestamp start: 1621968344862
Timestamp end: 1621970145426

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      326.7   217.1    59.1   102.5   122.5   298.4   374.2   419.2   453.3   495.9   550.8   641.5   878.2  1646.0  6718.4  61066.1    61094
read      323.2   222.9    59.1   101.6   121.4   295.0   369.0   413.1   447.2   488.4   541.9   633.3   869.9  1557.8  5668.6  50958.6    51004
read      324.7   277.8    59.1   101.7   121.6   294.6   369.0   413.7   447.1   487.4   540.7   630.6   870.2  1750.3  7859.1  48038.1    48085
read      290.3   270.2    59.1   100.4   117.7   260.8   323.3   363.8   393.3   427.5   471.1   544.2   783.6  2135.8  9336.9  23445.5    23424
read      324.4   214.3    59.1   102.6   122.4   296.0   372.1   416.9   449.9   490.0   543.8   635.2   892.3  1515.2  5586.8  51464.5    51481
read      330.2   212.0    59.1   106.3   127.4   300.4   374.4   420.1   455.6   500.0   560.3   659.7   888.0  1812.0  5047.3  83873.8    84055
read      325.1   218.1    54.7   103.4   123.5   296.0   372.4   418.5   452.7   493.9   548.2   637.1   879.4  1498.2  6881.8  59558.2    59590
read      324.8   222.9    59.1   103.5   123.6   295.7   371.9   416.7   450.2   490.8   543.2   633.1   872.8  1607.3  6688.8  55238.3    55196
read      255.0   377.6    63.8   112.8   132.8   228.7   269.3   292.2   309.1   329.4   357.7   406.6   646.5  4722.0 13352.7   9577.2     9597
read      325.6   224.5    63.8   111.9   134.7   294.7   369.0   412.7   444.8   482.4   532.9   622.8   898.9  1592.4  7814.4  28308.9    28273
read      324.4   235.4    63.8   112.1   134.5   292.9   366.3   408.7   440.3   478.5   529.6   619.7   893.0  2495.9  8420.4  27840.3    27798
read      319.4   258.0    63.8   108.1   129.6   287.8   359.4   401.0   432.5   470.5   525.2   618.5   894.8  1730.6  8709.7  28866.6    28865
read      246.8   305.9    68.9   115.7   135.8   217.8   254.5   275.8   292.8   313.9   343.6   408.4   673.8  4584.5 11993.7   7927.6     7929
read      313.7   237.4    59.1   110.4   132.5   282.2   351.0   392.2   423.9   463.8   514.6   600.0   858.2  1536.7  8757.7  24400.8    24384
read      325.2   209.5    63.8   109.8   131.6   294.3   367.3   412.8   448.7   490.9   543.4   632.9   883.1  1367.4  6200.3  30449.1    30475
read      330.5   237.9    59.1   105.5   126.5   301.0   376.5   421.9   456.8   500.0   559.4   658.9   876.1  1611.6  7432.1  81052.7    80948
read      331.2   215.8    59.1   107.3   129.3   303.7   376.4   420.1   454.1   497.5   558.4   659.1   871.1  1564.0  6327.2  88988.9    88869
read      262.1   221.7    63.8   109.8   129.2   235.2   286.8   315.5   336.2   362.1   397.4   465.0   667.8  2800.2  9950.5  11389.6    11307
read      333.2   214.9    59.1   108.3   130.9   305.2   377.3   421.3   456.3   501.0   562.7   663.7   869.0  1743.7  6046.3  89603.0    89536
read      245.3   235.6    63.8   112.7   132.6   224.4   263.4   286.5   303.5   323.1   351.1   402.0   581.8  3516.1  7944.6   8645.5     8640
read      344.9   234.9    59.1   110.3   134.8   314.6   391.3   437.1   472.4   518.4   581.2   684.2   921.8  1470.8  6964.3  94532.0    94675
read      293.5   196.0    59.1   103.2   121.2   263.6   328.3   370.1   400.9   436.0   483.9   563.9   808.2  1450.3  6964.1  22134.2    22176
read      330.8   241.3    59.1   105.0   125.9   301.8   378.6   423.3   457.3   499.5   556.5   650.7   887.1  1540.1  8080.6  68582.7    68688
read      339.1   221.5    59.1   109.8   132.8   310.9   385.5   429.8   464.5   509.0   572.9   675.2   899.0  1428.5  6636.1  92292.2    92209
read      340.9   226.8    59.1   109.8   133.7   312.1   387.7   432.1   466.9   510.6   573.7   676.8   905.1  1562.3  6808.4  93641.2    93689
read      342.8   247.9    59.1   107.4   129.9   313.0   389.3   434.7   470.1   515.3   577.2   683.4   924.3  1684.5  9324.8  81959.7    81855
read      324.6   204.8    59.1   106.2   126.7   295.1   368.3   412.9   446.2   487.0   542.6   638.6   916.7  1448.8  6464.4  38942.3    38963
read      325.6   256.3    59.1   104.6   124.9   294.4   369.2   413.3   446.5   487.1   541.3   637.5   930.9  1612.8  7819.9  39177.0    39165
read      300.0   258.1    59.1   102.5   120.0   264.3   331.2   372.3   402.6   440.2   490.3   583.5   927.7  2618.4  7988.8  22990.2    23014
read      343.5   228.1    63.8   109.7   133.4   314.5   391.0   435.8   471.3   516.9   578.5   681.7   915.2  1487.3  8063.1  91767.0    92021
read      337.5   230.1    59.1   105.9   126.9   307.4   386.4   432.8   468.0   511.2   570.8   668.7   918.3  1607.2  7822.1  72258.7    72336
read      326.9   213.4    59.1   104.9   126.0   296.6   372.7   416.7   450.0   490.7   544.5   639.3   928.4  1582.7  6378.6  41240.3    41247
read      332.2   222.0    59.1   105.4   126.7   302.7   380.7   426.1   459.1   499.1   552.1   650.4   909.1  1480.3  7411.6  49242.5    49114
read      283.0   205.8    63.8   104.4   122.7   256.5   316.1   353.5   380.6   412.4   454.1   522.5   745.2  1284.8  8170.3  18569.4    18564
read      338.0   216.1    59.1   105.1   125.9   309.4   389.0   434.2   468.8   513.1   573.8   673.6   915.3  1471.3  6138.3  68093.8    68159
read      330.3   226.5    59.1   105.4   127.2   302.3   375.9   420.1   453.5   495.4   551.4   647.4   893.5  1380.8  6399.4  40322.0    40291
read      332.7   217.8    59.1   104.1   125.2   303.7   379.5   425.2   459.4   501.6   558.4   656.1   925.4  1478.3  6274.4  42853.7    42868
read      293.3   281.1    59.1   105.4   123.8   263.7   326.2   364.8   393.7   429.0   473.1   549.4   763.3  2031.5 10219.1  20356.7    20373
read      344.1   260.4    59.1   105.8   126.9   312.3   394.9   444.0   479.9   523.5   581.5   681.7   933.1  1524.6  9486.8  64249.1    64358
read      365.1   244.8    63.8   114.7   141.1   332.6   416.9   466.2   503.9   549.6   614.1   725.6   989.5  1357.7  8508.5  95355.8    95326
read      332.6   244.1    63.8   104.7   124.9   301.7   380.1   423.7   456.5   497.4   560.2   669.6   914.7  1654.6  7021.9  40370.5    40472
read      334.2   236.9    59.1   105.7   126.5   303.1   379.9   424.3   460.2   508.0   569.9   665.2   906.7  1676.4  7574.5  39985.0    39909
read      346.7   236.5    59.1   106.5   128.1   315.0   398.3   448.5   485.6   531.0   589.9   689.9   922.6  1516.4  9011.0  73291.4    73439

Total QPS = 52935.4 (95283760 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23535088720 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,42.64%,100.00%
